Year,Date ,Hour,DataRecorded,DataReviewed,Observer,Time,Direction,Length,Frame,Range,Confidence,Comments,BC review
2019,6/3/2019,2:00,Full,First 30,JG,no fish,,,,,,,
2019,6/3/2019,3:00,Full,First 30,JG,no fish,,,,,,,
2019,6/3/2019,4:00,Full,First 30,JG,4:25:00,downstream,71,4376,12.98,2,remeasured,
2019,6/3/2019,5:00,Full,First 30,JG,5:22:00,upstream,41.5,4010,14.42,1,remeasured,
2019,6/3/2019,6:00,Full,First 30,JG,no fish,,,,,,,
2019,6/3/2019,7:00,Full,First 30,JG,7:12:00,upstream,66.5,2145,14.52,1,remeasured,
2019,6/3/2019,7:00,Full,First 30,JG,7:18:00,upstream,67.8,3235,15.96,1,remeasured,
2019,6/3/2019,8:00,Full,First 30,JG,no fish,,,,,,,
2019,6/3/2019,9:00,Full,First 30,JG,no fish,,,,,,,
2019,6/3/2019,10:00,Full,First 30,JG,10:06:00,upstream,30.5,1218,15.46,1,remeasured,
2019,6/3/2019,11:00,Full,First 30,JG,no fish,,,,,,,
2019,6/3/2019,12:00,Full,First 30,JG,no fish,,,,,,,
2019,6/3/2019,13:00,Full,First 30,JG,no fish,,,,,,,
2019,6/3/2019,14:00,Full,First 30,JG,no fish,,,,,,,
2019,6/3/2019,15:00,Full,First 30,JG,no fish,,,,,,,
2019,6/3/2019,16:00,Full,First 30,JG,no fish,,,,,,,
2019,6/3/2019,17:00,Full,First 30,JG,no fish,,,,,,,
2019,6/3/2019,18:00,Full,First 30,JG,no fish,,,,,,,
2019,6/3/2019,19:00,Full,First 30,JG,no fish,,,,,,,
2019,6/3/2019,20:00,Full,First 30,JG,no fish,,,,,,,
2019,6/3/2019,21:00,Full,First 30,JG,no fish,,,,,,,
2019,6/3/2019,22:00,Full,First 30,JG,22:27:00,upstream,106.3,4826,5.68,3,"bad image, close to sonar. Definitely something swimming upstream",
2019,6/3/2019,23:00,Full,First 30,JG,23:12:00,downstream,54,2240,14.93,1,remeasured,
2019,6/4/2019,0:00,Full,First 30,JG,no fish,,,,,,,
2019,6/4/2019,1:00,Full,First 30,JG,no fish,,,,,,,
2019,6/4/2019,2:00,Full,First 30,JG,no fish,,,,,,,
2019,6/4/2019,3:00,Full,First 30,JG,no fish,,,,,,,
2019,6/4/2019,4:00,Full,First 30,JG,no fish,,,,,,,
2019,6/4/2019,5:00,Full,First 30,JG,5:14:00,downstream,38.4,2641,16.81,1,remeasured,
2019,6/4/2019,5:00,Full,First 30,JG,5:20:00,upstream,55.2,3549,14.41,1,remeasured,
2019,6/4/2019,6:00,Full,First 30,JG,no fish,,,,,,,
2019,6/4/2019,7:00,Full,First 30,JG,7:17:00,upstream,49.6,3019,14.42,1,remeasured,
2019,6/4/2019,8:00,Full,First 30,JG,no fish,,,,,,,
2019,6/4/2019,9:00,Full,First 30,JG,no fish,,,,,,,
2019,6/4/2019,10:00,Full,First 30,JG,no fish,,,,,,,
2019,6/4/2019,11:00,Full,First 30,JG,no fish,,,,,,,
2019,6/4/2019,12:00,Full,First 30,JG,no fish,,,,,,,
2019,6/4/2019,13:00,Full,First 30,JG,no fish,,,,,,,
2019,6/4/2019,14:00,Full,First 30,JG,no fish,,,,,,,
2019,6/4/2019,15:00,Full,First 30,JG,no fish,,,,,,,
2019,6/4/2019,16:00,Full,First 30,JG,no fish,,,,,,,
2019,6/4/2019,17:00,Full,First 30,JG,no fish,,,,,,,
2019,6/4/2019,18:00,Full,First 30,JG,no fish,,,,,,,
2019,6/4/2019,19:00,Full,First 30,JG,no fish,,,,,,,
2019,6/4/2019,20:00,Full,First 30,JG,no fish,,,,,,,
2019,6/4/2019,21:00,Full,First 30,JG,no fish,,,,,,,
2019,6/4/2019,22:00,Full,First 30,JG,no fish,,,,,,,
2019,6/4/2019,23:00,Full,First 30,JG,23:15:00,upstream,32.2,2843,18.55,1,remeasured,
2019,6/5/2019,0:00,Full,First 30,Shared,no fish,,,,,,,
2019,6/5/2019,1:00,Full,First 30,Shared,no fish,,,,,,,
2019,6/5/2019,2:00,Full,First 30,Shared,no fish,,,,,,,
2019,6/5/2019,3:00,Full,First 30,Shared,no fish,,,,,,,
2019,6/5/2019,4:00,Full,First 30,Shared,4:12:16,downstream,79.4,2169,6.36,1,,
2019,6/5/2019,5:00,Full,First 30,Shared,no fish,,,,,,,
2019,6/5/2019,6:00,Full,First 30,Shared,no fish,,,,,,,
2019,6/5/2019,7:00,Full,First 30,Shared,no fish,,,,,,,
2019,6/5/2019,8:00,Full,First 30,Shared,no fish,,,,,,,
2019,6/5/2019,9:00,Full,First 30,Shared,no fish,,,,,,,
2019,6/5/2019,10:00,Full,First 30,Shared,no fish,,,,,,,
2019,6/5/2019,11:00,Full,First 30,Shared,no fish,,,,,,,
2019,6/5/2019,12:00,Full,First 30,Shared,no fish,,,,,,,
2019,6/5/2019,13:00,Full,First 30,Shared,no fish,,,,,,,
2019,6/5/2019,14:00,Full,First 30,Shared,no fish,,,,,,,
2019,6/5/2019,15:00,Full,First 30,Shared,15:13:47,upstream,58.2,2440,10.79,1,,
2019,6/5/2019,16:00,Full,First 30,Shared,no fish,,,,,,,
2019,6/5/2019,17:00,Full,First 30,Shared,no fish,,,,,,,
2019,6/5/2019,18:00,Full,First 30,Shared,no fish,,,,,,,
2019,6/5/2019,19:00,Full,First 30,Shared,no fish,,,,,,,
2019,6/5/2019,20:00,Full,First 30,Shared,no fish,,,,,,,
2019,6/5/2019,21:00,Full,First 30,Shared,no fish,,,,,,,
2019,6/5/2019,22:00,Full,First 30,Shared,no fish,,,,,,,
2019,6/5/2019,23:00,Full,First 30,Shared,no fish,,,,,,,
2019,6/6/2019,0:00,Full,First 30,AS,no fish,,,,,,,
2019,6/6/2019,1:00,Full,First 30,AS,no fish,,,,,,,
2019,6/6/2019,2:00,Full,First 30,AS,no fish,,,,,,,
2019,6/6/2019,3:00,Full,First 30,AS,no fish,,,,,,,
2019,6/6/2019,4:00,Full,First 30,AS,4:02:54,upstream,63.7,503,15.82,1,,
2019,6/6/2019,4:00,Full,First 30,AS,4:03:20,upstream,60.5,583,19.83,1,,
2019,6/6/2019,4:00,Full,First 30,AS,4:14:07,upstream,44.8,2488,18.01,1,,
2019,6/6/2019,5:00,Full,First 30,AS,5:28:02,upstream,62.2,4973,15.1,1,,
2019,6/6/2019,5:00,Full,First 30,AS,5:28:14,upstream,60.4,5008,14.12,1,,
2019,6/6/2019,6:00,Full,First 30,AS,6:14:17,downstream,71.2,2522,12.34,1,,
2019,6/6/2019,7:00,Full,First 30,AS,no fish,,,,,,,
2019,6/6/2019,8:00,Full,First 30,AS,no fish,,,,,,,
2019,6/6/2019,9:00,Full,First 30,AS,no fish,,,,,,,
2019,6/6/2019,10:00,Full,First 30,AS,no fish,,,,,,,
2019,6/6/2019,11:00,Full,First 30,AS,no fish,,,,,,,
2019,6/6/2019,12:00,Full,First 30,AS,12:16:52,upstream,67.7,2930,10.97,1,,
2019,6/6/2019,13:00,Full,First 30,AS,no fish,,,,,,,
2019,6/6/2019,14:00,Full,First 30,AS,no fish,,,,,,,
2019,6/6/2019,15:00,Full,First 30,AS,no fish,,,,,,,
2019,6/6/2019,16:00,Full,First 30,AS,no fish,,,,,,,
2019,6/6/2019,17:00,Full,First 30,AS,no fish,,,,,,,
2019,6/6/2019,18:00,Full,First 30,AS,no fish,,,,,,,
2019,6/6/2019,19:00,Full,First 30,AS,no fish,,,,,,,
2019,6/6/2019,20:00,Full,First 30,AS,20:05:28,upstream,47.9,945,10.48,1,,
2019,6/6/2019,21:00,Full,First 30,AS,no fish,,,,,,,
2019,6/6/2019,22:00,Full,First 30,AS,no fish,,,,,,seals moving up,
2019,6/6/2019,22:00,Full,First 30,AS,22:13:53,upstream,124.1,2404,11.99,3,,
2019,6/6/2019,23:00,Full,First 30,AS,no fish,,,,,,,
2019,6/7/2019,0:00,Full,First 30,AS,no fish,,,,,,,
2019,6/7/2019,1:00,Full,First 30,AS,no fish,,,,,,,
2019,6/7/2019,2:00,Full,First 30,AS,2:25:38,upstream,91.6,4446,4.92,3,"Seal? Reports of seal in river, noticed same object previously ",
2019,6/7/2019,3:00,Full,First 30,AS,3:01:45,downstream,68.5,288,15.39,1,,
2019,6/7/2019,4:00,Full,First 30,AS,no fish,,,,,,,
2019,6/7/2019,5:00,Full,First 30,AS,no fish,,,,,,,
2019,6/7/2019,6:00,Full,First 30,AS,no fish,,,,,,,
2019,6/7/2019,7:00,Full,First 30,AS,no fish,,,,,,,
2019,6/7/2019,8:00,Full,First 30,AS,no fish,,,,,,,
2019,6/7/2019,9:00,Full,First 30,AS,no fish,,,,,,,
2019,6/7/2019,10:00,Full,First 30,AS,no fish,,,,,,,
2019,6/7/2019,11:00,Full,First 30,AS,no fish,,,,,,,
2019,6/7/2019,12:00,Full,First 30,AS,no fish,,,,,,,
2019,6/7/2019,13:00,Full,First 30,AS,13:11:40,upstream,60.9,2064,9.48,1,,
2019,6/7/2019,14:00,Full,First 30,AS,no fish,,,,,,,
2019,6/7/2019,15:00,Full,First 30,AS,no fish,,,,,,,
2019,6/7/2019,16:00,Full,First 30,AS,no fish,,,,,,,
2019,6/7/2019,17:00,Full,First 30,AS,no fish,,,,,,,
2019,6/7/2019,18:00,Full,First 30,AS,no fish,,,,,,,
2019,6/7/2019,19:00,Full,First 30,AS,no fish,,,,,,,
2019,6/7/2019,20:00,Full,First 30,AS,20:24:31,downstream,62.3,4264,11.61,1,,
2019,6/7/2019,21:00,Full,First 30,AS,no fish,,,,,,,
2019,6/7/2019,22:00,Full,First 30,AS,22:24:46,upstream,138.4,4306,10.81,3,seal,
2019,6/7/2019,23:00,Full,First 30,AS,23:20:51,upstream,88.2,3620,20.16,3,beaver,
2019,6/8/2019,0:00,Full,First 30,JG,no fish,,,,,,,
2019,6/8/2019,1:00,Full,First 30,JG,1:17:00,upstream,141.7,2989,6.39,3,something big moving upstream,
2019,6/8/2019,2:00,Full,First 30,JG,2:05:00,upstream,81,953,9.88,1,remeasured,
2019,6/8/2019,3:00,Full,First 30,JG,no fish,,,,,,,
2019,6/8/2019,4:00,Full,First 30,JG,no fish,,,,,,,
2019,6/8/2019,5:00,Full,First 30,JG,5:02:00,upstream,26.8,479,11.24,1,remeasured,
2019,6/8/2019,6:00,Full,First 30,JG,no fish,,,,,,,
2019,6/8/2019,7:00,Full,First 30,JG,7:21:00,upstream,57.2,3692,11.98,1,remeasured,
2019,6/8/2019,8:00,Full,First 30,JG,no fish,,,,,,,
2019,6/8/2019,9:00,Full,First 30,JG,no fish,,,,,,,
2019,6/8/2019,10:00,Full,First 30,JG,no fish,,,,,,,
2019,6/8/2019,11:00,Full,First 30,JG,no fish,,,,,,,
2019,6/8/2019,12:00,Full,First 30,JG,no fish,,,,,,,
2019,6/8/2019,13:00,Full,First 30,JG,no fish,,,,,,,
2019,6/8/2019,14:00,Full,First 30,JG,no fish,,,,,,,
2019,6/8/2019,15:00,Full,First 30,JG,no fish,,,,,,,
2019,6/8/2019,16:00,Full,First 30,JG,no fish,,,,,,,
2019,6/8/2019,17:00,Full,First 30,JG,no fish,,,,,,,
2019,6/8/2019,18:00,Full,First 30,JG,no fish,,,,,,,
2019,6/8/2019,19:00,Full,First 30,JG,no fish,,,,,,,
2019,6/8/2019,20:00,Full,First 30,JG,no fish,,,,,,,
2019,6/8/2019,21:00,Full,First 30,JG,no fish,,,,,,,
2019,6/8/2019,22:00,Full,First 30,JG,22:05:00,downstream,68,935,16.66,1,remeasured,
2019,6/8/2019,22:00,Full,First 30,JG,22:06:00,upstream,46.5,1069,10.24,1,remeasured,
2019,6/8/2019,22:00,Full,First 30,JG,22:15:00,downstream,64.8,2723,12.95,1,remeasured,
2019,6/8/2019,22:00,Full,First 30,JG,22:17:00,upstream,36.8,3007,17.14,1,remeasured,
2019,6/8/2019,22:00,Full,First 30,JG,22:19:00,downstream,57.8,3451,13.7,1,remeasured,
2019,6/8/2019,23:00,Full,First 30,JG,23:03:00,downstream,74.1,521,7.54,1,remeasured,
2019,6/9/2019,0:00,Full,First 30,JG,no fish,,,,,,,
2019,6/9/2019,1:00,Full,First 30,JG,no fish,,,,,,,
2019,6/9/2019,2:00,Full,First 30,JG,2:10:00,upstream,39.1,1888,13.96,1,remeasured,
2019,6/9/2019,3:00,Full,First 30,JG,no fish,,,,,,,
2019,6/9/2019,4:00,Full,First 30,JG,no fish,,,,,,,
2019,6/9/2019,5:00,Full,First 30,JG,no fish,,,,,,,
2019,6/9/2019,6:00,Full,First 30,JG,no fish,,,,,,,
2019,6/9/2019,7:00,Full,First 30,JG,7:18:00,downstream,58.5,3218,13.02,1,remeasured,
2019,6/9/2019,8:00,Full,First 30,JG,8:18:00,upstream,44,3157,7.22,1,remeasured,
2019,6/9/2019,9:00,Full,First 30,JG,no fish,,,,,,,
2019,6/9/2019,10:00,Full,First 30,JG,no fish,,,,,,,
2019,6/9/2019,11:00,Full,First 30,JG,no fish,,,,,,,
2019,6/9/2019,12:00,Full,First 30,JG,no fish,,,,,,,
2019,6/9/2019,13:00,Full,First 30,JG,no fish,,,,,,,
2019,6/9/2019,14:00,Full,First 30,JG,no fish,,,,,,,
2019,6/9/2019,15:00,Full,First 30,JG,no fish,,,,,,,
2019,6/9/2019,16:00,Full,First 30,JG,no fish,,,,,,,
2019,6/9/2019,17:00,Full,First 30,JG,no fish,,,,,,,
2019,6/9/2019,18:00,Full,First 30,JG,no fish,,,,,,,
2019,6/9/2019,19:00,Full,First 30,JG,no fish,,,,,,,
2019,6/9/2019,20:00,Full,First 30,JG,no fish,,,,,,,
2019,6/9/2019,21:00,Full,First 30,JG,no fish,,,,,,,
2019,6/9/2019,22:00,Full,First 30,JG,22:20:00,downstream,29,3671,10.91,2,remeasured,
2019,6/9/2019,23:00,Full,First 30,JG,no fish,,,,,,,
2019,6/10/2019,0:00,Full,First 30,JG,0:12:00,downstream,79.8,2099,13.68,1,remeasured,
2019,6/10/2019,0:30,Full,Second 30,AS,0:43:24,upstream,121.4,2323,10.56,3,seal,
2019,6/10/2019,1:00,Full,First 30,JG,no fish,,,,,,,
2019,6/10/2019,1:30,Full,Second 30,AS,no fish,,,,,,,
2019,6/10/2019,2:00,Full,First 30,JG,2:07:00,upstream,33.1,1255,13.77,1,remeasured,
2019,6/10/2019,2:30,Full,Second 30,AS,no fish,,,,,,,
2019,6/10/2019,3:00,Full,First 30,JG,no fish,,,,,,,
2019,6/10/2019,3:30,Full,Second 30,AS,3:44:19,downstream,138.1,2476,5.05,3,seal,
2019,6/10/2019,4:00,Full,First 30,JG,4:13:00,upstream,64.9,2361,15.24,1,remeasured,
2019,6/10/2019,4:00,Full,First 30,JG,4:26:00,upstream,67.9,4558,10.34,1,remeasured,
2019,6/10/2019,4:30,Full,Second 30,AS,no fish,,,,,,,
2019,6/10/2019,5:00,Full,First 30,JG,no fish,,,,,,,
2019,6/10/2019,5:30,Full,Second 30,AS,no fish,,,,,,,
2019,6/10/2019,6:00,Full,First 30,JG,no fish,,,,,,,
2019,6/10/2019,6:30,Full,Second 30,AS,no fish,,,,,,,
2019,6/10/2019,7:00,Full,First 30,JG,no fish,,,,,,,
2019,6/10/2019,7:30,Full,Second 30,AS,no fish,,,,,,,
2019,6/10/2019,8:00,Full,First 30,JG,no fish,,,,,,,
2019,6/10/2019,8:30,Full,Second 30,AS,no fish,,,,,,,
2019,6/10/2019,9:00,Full,First 30,JG,no fish,,,,,,,
2019,6/10/2019,9:30,Full,Second 30,AS,no fish,,,,,,,
2019,6/10/2019,10:00,Full,First 30,JG,no fish,,,,,,,
2019,6/10/2019,10:30,Full,Second 30,AS,no fish,,,,,,,
2019,6/10/2019,11:00,Full,First 30,JG,no fish,,,,,,,
2019,6/10/2019,11:30,Full,Second 30,AS,no fish,,,,,,,
2019,6/10/2019,12:00,Full,First 30,JG,no fish,,,,,,,
2019,6/10/2019,12:30,Full,Second 30,AS,no fish,,,,,,clouds of something… very small debris….,
2019,6/10/2019,13:00,Full,First 30,JG,no fish,,,,,,,
2019,6/10/2019,13:30,Full,Second 30,AS,no fish,,,,,,,
2019,6/10/2019,14:00,Full,First 30,JG,no fish,,,,,,,
2019,6/10/2019,14:30,Full,Second 30,AS,no fish,,,,,,,
2019,6/10/2019,15:00,Full,First 30,JG,no fish,,,,,,,
2019,6/10/2019,15:30,Full,Second 30,AS,no fish,,,,,,,
2019,6/10/2019,16:00,Full,First 30,JG,no fish,,,,,,,
2019,6/10/2019,16:30,Full,Second 30,AS,no fish,,,,,,,
2019,6/10/2019,17:00,Full,First 30,JG,no fish,,,,,,,
2019,6/10/2019,17:30,Full,Second 30,AS,no fish,,,,,,,
2019,6/10/2019,18:00,Full,First 30,JG,no fish,,,,,,,
2019,6/10/2019,18:30,Full,Second 30,AS,no fish,,,,,,,
2019,6/10/2019,19:00,Full,First 30,JG,no fish,,,,,,,
2019,6/10/2019,19:30,Full,Second 30,AS,no fish,,,,,,,
2019,6/10/2019,20:00,Full,First 30,JG,no fish,,,,,,,
2019,6/10/2019,20:30,Full,Second 30,AS,no fish,,,,,,,
2019,6/10/2019,21:00,Full,First 30,JG,no fish,,,,,,,
2019,6/10/2019,21:30,Full,Second 30,AS,21:53:27,downstream,71.5,4162,6.76,1,,
2019,6/10/2019,21:30,Full,Second 30,AS,21:53:28,downstream,75.5,4163,6.99,1,,
2019,6/10/2019,22:00,Full,First 30,JG,22:26:00,upstream,71.2,4597,16.95,1,remeasured,
2019,6/10/2019,22:30,Full,Second 30,AS,no fish,,,,,,,
2019,6/10/2019,23:00,Full,First 30,JG,23:11:00,upstream,82.7,2009,17.27,1,remeasured,
2019,6/10/2019,23:00,Full,First 30,JG,23:18:00,downstream,70.1,3221,8.18,2,remeasured,
2019,6/10/2019,23:00,Full,First 30,JG,23:24:00,upstream,45.7,4326,15.95,1,remeasured,
2019,6/10/2019,23:30,Full,Second 30,AS,23:50:16,upstream,49.9,3580,12.71,1,,
2019,6/11/2019,0:00,Full,First 30,AS,no fish,,,,,,,
2019,6/11/2019,1:00,Full,First 30,AS,1:27:02,downstream,62.4,4771,12.03,1,measured with background,
2019,6/11/2019,1:00,Full,First 30,AS,1:27:00,downstream,69,4764,12.5,1,,
2019,6/11/2019,2:00,Full,First 30,AS,2:00:33,downstream,47.9,94,18.76,1,,
2019,6/11/2019,2:00,Full,First 30,AS,2:01:33,upstream,50.9,274,17.32,1,,
2019,6/11/2019,2:00,Full,First 30,AS,2:04:11,downstream,68.7,725,19.04,1,,
2019,6/11/2019,2:00,Full,First 30,AS,2:04:20,downstream,54,754,16.78,1,,
2019,6/11/2019,2:00,Full,First 30,AS,2:04:53,upstream,59.4,853,15.08,1,,
2019,6/11/2019,2:00,Full,First 30,AS,2:25:27,downstream,65.9,4498,17.39,1,,
2019,6/11/2019,2:00,Full,First 30,AS,2:26:34,upstream,62.3,4694,18.11,1,,
2019,6/11/2019,3:00,Full,First 30,AS,3:03:22,downstream,60.9,598,19.06,1,,
2019,6/11/2019,3:00,Full,First 30,AS,3:04:32,upstream,63.3,792,17.06,1,,
2019,6/11/2019,4:00,Full,First 30,AS,4:16:37,upstream,55.5,2929,15.33,1,,
2019,6/11/2019,5:00,Full,First 30,AS,5:13:54,upstream,50,2466,10.06,1,,
2019,6/11/2019,6:00,Full,First 30,AS,no fish,,,,,,,
2019,6/11/2019,7:00,Full,First 30,AS,no fish,,,,,,,
2019,6/11/2019,8:00,Full,First 30,AS,no fish,,,,,,,
2019,6/11/2019,9:00,Full,First 30,AS,no fish,,,,,,,
2019,6/11/2019,10:00,Full,First 30,AS,no fish,,,,,,,
2019,6/11/2019,11:00,Full,First 30,AS,no fish,,,,,,,
2019,6/11/2019,12:00,Full,First 30,AS,no fish,,,,,,,
2019,6/11/2019,13:00,Full,First 30,AS,13:21:23,upstream,62.7,3794,10.52,1,,
2019,6/11/2019,14:00,Full,First 30,AS,no fish,,,,,,,
2019,6/11/2019,15:00,Full,First 30,AS,no fish,,,,,,,
2019,6/11/2019,16:00,Full,First 30,AS,no fish,,,,,,,
2019,6/11/2019,17:00,Full,First 30,AS,no fish,,,,,,,
2019,6/11/2019,18:00,Full,First 30,AS,no fish,,,,,,,
2019,6/11/2019,19:00,Full,First 30,AS,no fish,,,,,,,
2019,6/11/2019,20:00,Full,First 30,AS,no fish,,,,,,,
2019,6/11/2019,21:00,Full,First 30,AS,21:25:51,upstream,57.5,4561,12.86,1,,
2019,6/11/2019,22:00,Full,First 30,AS,no fish,,,,,,,
2019,6/11/2019,23:00,Full,First 30,AS,no fish,,,,,,,
2019,6/12/2019,0:00,Full,First 30,AS,no fish,,,,,,,
2019,6/12/2019,1:00,Full,First 30,AS,no fish,,,,,,,
2019,6/12/2019,2:00,Full,First 30,AS,no fish,,,,,,,
2019,6/12/2019,3:00,Full,First 30,AS,3:20:58,upstream,85.2,3721,10.48,1,,
2019,6/12/2019,3:00,Full,First 30,AS,3:22:32,upstream,40.1,3985,17.8,1,,
2019,6/12/2019,4:00,Full,First 30,AS,4:28:44,downstream,75.4,5085,9.25,1,,
2019,6/12/2019,5:00,Full,First 30,AS,no fish,,,,,,,
2019,6/12/2019,6:00,Full,First 30,AS,no fish,,,,,,,
2019,6/12/2019,7:00,Full,First 30,AS,no fish,,,,,,,
2019,6/12/2019,8:00,Full,First 30,AS,8:10:36,upstream,43.8,1873,13.9,1,,
2019,6/12/2019,9:00,Full,First 30,AS,no fish,,,,,,,
2019,6/12/2019,10:00,Full,First 30,AS,no fish,,,,,,,
2019,6/12/2019,11:00,Full,First 30,AS,no fish,,,,,,,
2019,6/12/2019,12:00,Full,First 30,AS,no fish,,,,,,,
2019,6/12/2019,13:00,Full,First 30,AS,13:24:46,downstream,66.7,4396,11.31,1,,
2019,6/12/2019,14:00,Full,First 30,AS,no fish,,,,,,,
2019,6/12/2019,15:00,Full,First 30,AS,no fish,,,,,,,
2019,6/12/2019,16:00,Full,First 30,AS,no fish,,,,,,,
2019,6/12/2019,17:00,Full,First 30,AS,17:10:30,downstream,70,1849,10.29,1,,
2019,6/12/2019,18:00,Full,First 30,AS,no fish,,,,,,,
2019,6/12/2019,19:00,Full,First 30,AS,no fish,,,,,,,
2019,6/12/2019,20:00,Full,First 30,AS,no fish,,,,,,,
2019,6/12/2019,21:00,Full,First 30,AS,21:21:35,downstream,60.4,3831,8.5,1,,
2019,6/12/2019,22:00,Full,First 30,AS,no fish,,,,,,,
2019,6/12/2019,23:00,Full,First 30,AS,no fish,,,,,,,
2019,6/13/2019,0:00,Full,First 30,AS,0:26:54,upstream,40.9,4699,15.8,1,,
2019,6/13/2019,1:00,Full,First 30,AS,1:02:45,upstream,40,466,14.03,1,,
2019,6/13/2019,1:00,Full,First 30,AS,1:19:13,upstream,58.9,3332,13.66,1,,
2019,6/13/2019,2:00,Full,First 30,AS,no fish,,,,,,,
2019,6/13/2019,3:00,Full,First 30,AS,3:13:43,upstream,94.7,2370,16.83,1,,
2019,6/13/2019,4:00,Full,First 30,AS,no fish,,,,,,,
2019,6/13/2019,5:00,Full,First 30,AS,no fish,,,,,,,
2019,6/13/2019,6:00,Full,First 30,AS,no fish,,,,,,,
2019,6/13/2019,7:00,Full,First 30,AS,no fish,,,,,,,
2019,6/13/2019,8:00,Full,First 30,AS,no fish,,,,,,,
2019,6/13/2019,9:00,Full,First 30,AS,no fish,,,,,,,
2019,6/13/2019,10:00,Full,First 30,AS,no fish,,,,,,,
2019,6/13/2019,11:00,Full,First 30,AS,no fish,,,,,,,
2019,6/13/2019,12:00,Full,First 30,AS,12:05:38,downstream,61.3,973,13.33,1,,
2019,6/13/2019,12:00,Full,First 30,AS,12:27:22,upstream,40.7,4769,14.8,1,,
2019,6/13/2019,13:00,Full,First 30,AS,13:13:02,upstream,88.1,2264,13.24,1,,
2019,6/13/2019,14:00,Full,First 30,AS,no fish,,,,,,,
2019,6/13/2019,15:00,Full,First 30,AS,no fish,,,,,,,
2019,6/13/2019,16:00,Full,First 30,AS,no fish,,,,,,,
2019,6/13/2019,17:00,Full,First 30,AS,17:06:26,upstream,91.4,1117,8.63,1,,
2019,6/13/2019,17:00,Full,First 30,AS,17:06:32,upstream,87.9,1135,9.04,1,,
2019,6/13/2019,17:00,Full,First 30,AS,17:07:50,upstream,85,1369,9.31,1,,
2019,6/13/2019,17:00,Full,First 30,AS,17:07:53,upstream,85.1,1377,9.53,1,,
2019,6/13/2019,17:00,Full,First 30,AS,17:24:53,upstream,88.5,4352,8.99,1,,
2019,6/13/2019,18:00,Full,First 30,AS,no fish,,,,,,,
2019,6/13/2019,19:00,Full,First 30,AS,no fish,,,,,,,
2019,6/13/2019,20:00,Full,First 30,AS,no fish,,,,,,,
2019,6/13/2019,21:00,Full,First 30,AS,no fish,,,,,,,
2019,6/13/2019,22:00,Full,First 30,AS,22:18:10,upstream,53.4,3207,15.58,1,,
2019,6/13/2019,23:00,Full,First 30,AS,no fish,,,,,,,
2019,6/14/2019,0:00,Full,First 30,JG,no fish,,,,,,,
2019,6/14/2019,1:00,Full,First 30,JG,no fish,,,,,,,
2019,6/14/2019,2:00,Full,First 30,JG,no fish,,,,,,,
2019,6/14/2019,3:00,Full,First 30,JG,no fish,,,,,,,
2019,6/14/2019,4:00,Full,First 30,JG,4:24:00,upstream,52.4,4297,12.09,1,remeasured,
2019,6/14/2019,5:00,Full,First 30,JG,no fish,,,,,,,
2019,6/14/2019,6:00,Full,First 30,JG,6:21:00,upstream,78.7,3820,11.06,1,remeasured,
2019,6/14/2019,7:00,Full,First 30,JG,no fish,,,,,,,
2019,6/14/2019,8:00,Full,First 30,JG,no fish,,,,,,,
2019,6/14/2019,9:00,Full,First 30,JG,no fish,,,,,,,
2019,6/14/2019,10:00,Full,First 30,JG,no fish,,,,,,,
2019,6/14/2019,11:00,Full,First 30,JG,no fish,,,,,,,
2019,6/14/2019,12:00,Full,First 30,JG,no fish,,,,,,,
2019,6/14/2019,13:00,Full,First 30,JG,no fish,,,,,,,
2019,6/14/2019,14:00,Full,First 30,JG,no fish,,,,,,,
2019,6/14/2019,15:00,Full,First 30,JG,no fish,,,,,,,
2019,6/14/2019,16:00,Full,First 30,JG,no fish,,,,,,,
2019,6/14/2019,17:00,Full,First 30,JG,no fish,,,,,,,
2019,6/14/2019,18:00,Full,First 30,JG,no fish,,,,,,,
2019,6/14/2019,19:00,Full,First 30,JG,no fish,,,,,,,
2019,6/14/2019,20:00,Full,First 30,JG,no fish,,,,,,,
2019,6/14/2019,21:00,Full,First 30,JG,no fish,,,,,,,
2019,6/14/2019,22:00,Full,First 30,JG,22:04:00,upstream,47.5,730,13.03,1,remeasured,
2019,6/14/2019,22:00,Full,First 30,JG,22:17:00,upstream,37.8,3070,15.97,1,remeasured,
2019,6/14/2019,23:00,Full,First 30,JG,no fish,,,,,,,
2019,6/15/2019,0:00,Full,First 30,JG,no fish,,,,,,,
2019,6/15/2019,1:00,Full,First 30,JG,no fish,,,,,,,
2019,6/15/2019,2:00,Full,First 30,JG,2:18:00,upstream,82.4,3204,8.33,1,remeasured,
2019,6/15/2019,3:00,Full,First 30,JG,no fish,,,,,,,
2019,6/15/2019,4:00,Full,First 30,JG,4:13:00,upstream,59.3,2224,14.47,1,remeasured,
2019,6/15/2019,4:00,Full,First 30,JG,4:27:00,upstream,49.3,4861,16.37,1,remeasured,
2019,6/15/2019,5:00,Full,First 30,JG,no fish,,,,,,,
2019,6/15/2019,6:00,Full,First 30,JG,no fish,,,,,,,
2019,6/15/2019,7:00,Full,First 30,JG,no fish,,,,,,,
2019,6/15/2019,8:00,Full,First 30,JG,8:08:00,upstream,52.3,1386,11.91,1,"holding since 05:25, remeasured",
2019,6/15/2019,9:00,Full,First 30,JG,no fish,,,,,,,
